seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
1133	8693608	Life and Adventures of Count Beugnot, Minister of State under Napoleon I.	20160127190414_00004	The Athenaeum	Aug 5, 1871	1871	Williams, James	Life and adventures of James Williams, a fugitive slave, with a full description of the Underground railroad	1873	2.220529568884724				
1134	8582165	Exeter Hall.	20160128002916_00002	Examiner	Sep 12, 1868	1868	McDonnell, William	Exeter hall	1873	2.3938596491228066				
1135	8694511	Erewhon; or, Over the Range.	20160127192159_00016	The Athenaeum	Apr 20, 1872	1872	Butler, Samuel	Erewhon, or, Over the range	1872	2.7084115942028983				
1136	3194650	A BED OF ROSES.	20160127183832_00011	The Bookman	May 1911	1911	George, Walter Lionel	A bed of roses	1911	2.389047619047619				
1137	6116058	Specimens of the Table Talk of the late Samuel Taylor Coleridge.	20160128001241_00001	The Metropolitan magazine,  1833-1840	Jun 1835	1835	Coleridge, Samuel Taylor	Specimens of the table talk of Samuel Taylor Coleridge	1836	3.07978021978022				
1138	6654529	Kate Carnegie and Those Ministers.	20160127190619_00006	The Academy, 1869-1902, 0269-333X	Nov 21, 1896	1896	Maclaren, Ian	Kate Carnegie and those ministers	1896	3.4526785714285717				
1139	4415418	MASSANIELLO.	20160127192713_00002	New monthly magazine and humorist, Jan. 1837-Dec. 1852	Aug 1842	1842	MacCarthy, Daniel	Massaniello	1842	2.2				
1140	4441265	The Works of Daniel De Foe; with a Memoir of his Life and Writings.	20160127224123_00002	Tait's Edinburgh magazine	Feb 1841	1841	Defoe, Daniel	The works of Daniel De Foe : with a memoir of his life and writings	1840	2.8307867514704244				
1141	8975506	Incidents of Travel in Central America, Chiapas, and Yucatan.	20160127193122_00012	The Athenaeum	Aug 7, 1841	1841	Stephens, John L	Incidents of travel in Egypt, Arabia Petræa, and the Holy Land	1843	2.4194136200716847				
1142	8754077	Marmion: a Tale of Flodden Field.	20160127192200_00007	The Athenaeum	Nov 5, 1887	1887	Scott, Walter, Sir	Marmion; a tale of Flodden Field	1887	2.910692261904762				
1143	6845224	From Paleolith to Motor-car; or Heasham Tales.	20160127183628_00009	The Academy, 1905-1910	Jun 2, 1906	1906	Lowerison, Harry	From Paleolith to motor car; or, Heacham tales	1906	2.800017405342837				
1144	8203937	The Country Curate.	20160127190516_00005	The Gentleman's Magazine: and historical chronicle, Jan. 1736-Dec. 1833	Jul 1831	1831	Gleig, G. R. (George Robert)	The country curate	1830	2.55				
1145	6817479	The Works of William Shakespeare.	20160127191545_00013	The Academy, 1905-1910	Mar 2, 1907	1907	Shakespeare, William	The works of William Shakspere	1897	2.8061405436573654				
1146	8841926	The Long Vacation.	20160127192200_00007	The Athenaeum	Apr 4, 1896	1896	Yonge, Charlotte M. (Charlotte Mary)	The long vacation	1901	2.3556565656565662				
1147	4851607	GOETHE'S CORRESPONDENCE WITH CARL AUGUST.	20160127230555_00007	The Reader,  1863-1867	Aug 1, 1863	1863	Arnim, Bettina von	Goethe's correspondence with a child	1841	2.4950140056022407				
1148	8923620	At the Sign of the Peacock.	20160127192200_00007	The Athenaeum	Nov 24, 1906	1906	Reed, Myrtle	At the sign of the Jack o' Lantern	1905	2.1408358836206896				
1149	8991880	Narrative of a Voyage round the World, including Details of the Naval Operations in China, &c. from 1836 to 1842.	20160127193122_00012	The Athenaeum	Feb 25, 1843	1843	Macdouall, John	Narrative of a voyage to Patagonia and Terra del Fuégo : through the Straits of Magellan, in H.M.S. Adventure and Beagle, in 1826 and 1827	1833	2.210555844155844				
1150	3206761	THE SINGING CAPTIVES.	20160127191234_00017	The Bookman	Jan 1922	1922	Jones, E. B. C. (Emily Beatrix Coursolles)	The singing captives	1922	2.6938235294117647				
1151	6242698	Agatha Beaufort; or, Family Pride.	20160128002201_00008	The New quarterly review and digest of current literature, British, American, French, and German	Apr 1852	1852	Ellis, Sarah Stickney	Agatha Beaufort; or, Family pride	1852	3.392275132275132				
1152	8758090	Royalty Restored; or, London under Charles II.	20160127191335_00001	The Athenaeum	Nov 14, 1885	1885	Molloy, J. Fitzgerald (Joseph Fitzgerald)	Royalty restored : or, London under Charles II	1885	3.1259639106957726				
1153	3187553	AUNT JANE OF KENTUCKY.	20160127185249_00003	The Bookman	Oct 1909	1909	] [Obenchain, Eliza Caroline Calvert, Mrs	Aunt Jane of Kentucky	1907	2.8659604267238814				
1154	8985937	The Diary of a Freshman.	20160127191335_00001	The Athenaeum	Dec 14, 1901	1901	Flandrau, Charles Macomb	The diary of a freshman	1901	2.7005882352941173				
1155	6841384	A Mountain Europa.	20160127192155_00015	The Academy, 1905-1910	Feb 3, 1906	1906	Fox, John	A mountain Europa	1899	2.6387179487179493				
1156	5111497	FRANCE BEFORE THE REVOLUTION.	20160128000429_00007	Leader and Saturday analyst, Jan. 7-June 30, 1860	Aug 9, 1856	1856	Bungener, Félix	France before the revolution; or, Priests, infidels, and Huguenots in the reign of Louis XV	1854	2.6353968253968256				
1157	6806959	Tom Gerrard.	20160127192510_00019	The Academy, 1905-1910	Aug 19, 1905	1905	Becke, Louis	Tom Gerrard	1904	2.4940860215053764				
1158	8666945	A Golden Heart: a Novel.	20160127192715_00011	The Athenaeum	Aug 10, 1867	1867	Hood, Tom	A golden heart : a novel	1867	2.11255455741449				
1159	3170565	IN A NORTH COUNTRY VILLAGE.	20160127185352_00004	The Bookman	Dec 1896	1896	Francis, M. E	In a North country village	1893	2.7946898648425367				
1160	4990429	Pencillings by the Way.	20160127230453_00005	The Critic	Jun 15, 1852	1852	Willis, Nathaniel Parker	Pencillings by the way: written during some years of residence and travel in France, Italy, Greece, Asia Minor, Turkey and England	1844	2.3405222322820785				
1161	8988464	The Heart's Highway.	20160127191335_00001	The Athenaeum	Oct 20, 1900	1900	Freeman, Mary Eleanor (Wilkins), Mrs	The heart's highway	1904	2.47				
1162	3188964	ROMANCE OF THE FRENCH ABBEYS.	20160127185454_00005	The Bookman	Dec 1905	1905	Champney, Elizabeth W. (Elizabeth Williams)	Romance of the French abbeys	1905	3.2001424867385047				
1163	3215415	THREE LOVING LADIES.	20160127183628_00009	The Bookman	Aug 1921	1921	Dowdall	Three loving ladies	1921	2.771936026936027				
1164	8417230	Mary Schweidler, the Amber Witch.	20160128010120_00006	Examiner	Aug 10, 1844	1844	Meinhold, Wilhelm	Mary Schweidler, the amber witch : the most interesting trial for witchcraft ever known. Printed from an imperfect manuscript by her father, Abraham Schweidler	1844	3.5266666666666664				
1165	3727056	BEHIND THE SCENES.	20160127185249_00003	The London journal, and weekly record of literature, science, and art, Mar. 1845-Apr. 1906	Jul 8, 1854	1854	Lytton, Rosina Doyle (Wheeler) Bulwerlytton	Behind the scenes	1854	2.4586274509803925				
1166	6426279	THE ILIAD OF HOMER.	20160128003428_00007	Time	Dec 1886	1886	Homer	The Iliad of Homer;	1884	2.4006260375854973				
1167	9450847	English Women of Letters: Biographical Sketches.	20160127191848_00004	The Athenaeum	Oct 25, 1862	1862	Kavanagh, Julia	English women of letters: biographical sketches	1862	3.628244949494949				
1168	3184950	THE LONG ROLL.	20160127184845_00001	The Bookman	Sep 1911	1911	Johnston, Mary	The long roll	1911	2.3378125				
1169	4449742	Personal Recollections of Lord Cloncurry.	20160127224021_00001	Tait's Edinburgh magazine	Nov 1849	1849	Charlotte Elizabeth	Personal recollections. Osric, (a poem) The Rockite. The siege of Derry. Letters from Ireland. Miscellaneous poems	1845	2.340366233766233				
1170	6805911	THE SEARCHERS.	20160127191545_00013	The Academy and literature, 1902-1905	May 10, 1902	1902	Szymanowski, Stephen Korwin	The searchers	1908	2.18				
1171	8788946	Vandeleur, or Animal Magnetism.	20160127192611_00010	The Athenaeum	Oct 1, 1836	1836	Mme.] [Pisani, Marianna	Vandeleur; or, Animal magnetism. A novel	1836	2.5021142857142857				
1172	4444914	Miscellaneous Poems.	20160127192713_00002	Tait's Edinburgh magazine	Sep 1845	1845	Pope, Alexander	Miscellaneous poems	1824	2.187676767676768				
1173	6740613	Imaginary Portraits.	20160127190208_00002	The Academy, 1869-1902, 0269-333X	Jun 18, 1887	1887	Pater, Walter	Imaginary portraits	1887	2.87				
1174	3220652	MR. FORTUNE'S TRIALS.	20160127185454_00005	The Bookman	Jun 1925	1925	Bailey, H. C. (Henry Christopher)	Mr. Fortune's trials	1932	2.780058468502452				
1175	6780906	THE FALL OF LORD PADDOCKSLEA.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	Nov 23, 1901	1901	Langton, Lionel	The fall of Lord Paddockslea	1901	3.237639590620547				
1176	3239689	STEEL CHIPS.	20160127191234_00017	The Bookman	Apr 1930	1930	Jones, Idwal	Steel chips	1929	2.35				
1177	8863755	Eli's Children.	20160127192611_00010	The Athenaeum	Jan 13, 1883	1883	Fenn, George Manville	Eli's children	1882	2.443202614379085				
1178	8802364	Taken at the Flood.	20160127190003_00001	The Athenaeum	May 2, 1874	1874	Braddon, M. E. (Mary Elizabeth)	Taken at the flood	1874	2.7498615548455803				
1179	8853711	Rothery Selfert, Q.C.	20160127192157_00006	The Athenaeum	Nov 10, 1877	1877	Ollive, John	Rothery Selfert, Q.C	1877	3.185				
1180	3198688	THE LIFE AND LETTERS OF JOHN PAUL JONES.	20160127185900_00007	The Bookman	Dec 1913	1913	Elisabeth	The life and letters of Madame ??lisabeth de France	1901	2.1380130405277016				
1181	9071393	The Long Roll.	20160127192407_00009	The Athenaeum	Jul 29, 1911	1911	Johnston, Mary	The long roll	1911	2.3378125				
1182	9035436	Madame de Sevigne: her Correspondents and Contemporaries.	20160127192713_00002	The Athenaeum	Jan 11, 1873	1873	contessa di. Puliga, Henriette Consuelo Samsom	Madame de Sévigné, her correspondents and contemporaries	1873	3.0379037950959735				
1183	5842789	The East India Sketch Book.	20160127231210_00002	The Metropolitan magazine,  1833-1840	Feb 1834	1834		The East India sketch-book	1833	2.6299516483516485				
1184	2482364	THE HOUSE OF GOLD,	20160127191234_00017	Fortnightly review, May 1865-June 1934	Nov 1929	1929	O'Flaherty, Liam	The house of gold	1929	2.4002232466811804				
1185	8771387	Norwood; or Village Life in New England.	20160128002611_00001	Examiner	Jan 11, 1868	1868	Beecher, Henry Ward, Mrs	Norwood, or, Village life in New England	1867	2.6132872388094093				
1186	3240791	THE DOLLS' HOUSE	20160127185352_00004	The Bookman	Dec 1930	1930	Godden, Rumer	The dolls' house	1947	2.3363273453093814				
1187	5248500	The Arethusa; a Naval Story.	20160127230904_00011	The Literary gazette : A weekly journal of literature, science, and the fine arts	May 20, 1837	1837	Chamier, Frederick	The Arethusa : a naval story	1837	2.352480586080586				
1188	3178282	THE BEACON.	20160127190515_00012	The Bookman	Oct 1911	1911	Phillpotts, Eden	The beacon	1911	2.16				
1189	4987060	Home is Home; a Domestic Tale.	20160127230250_00003	The Critic	Jul 15, 1851	1851	Sibthorpe, Francis Mary	Home is home : a domestic tale	1855	2.589630652708236				
1190	6765763	A Story-Teller's Pack.	20160127190414_00004	The Academy, 1869-1902, 0269-333X	Jun 5, 1897	1897	Stockton, Frank Richard	A story-teller's pack	1897	3.05				
1191	5000080	Personal Adventures in Upper and Lower California in 1848-49; with the Author's Experience at the Mines.	20160127230453_00005	The Critic	May 15, 1850	1850	Ryan, William Redmond	Personal adventures in Upper and Lower California	1852	3.4513106721788387				
1192	5309345	EVAN HARRINGTON.	20160127231211_00014	The Literary gazette : A weekly journal of literature, science, and the fine arts	Feb 9, 1861	1861	Meredith, George	Evan Harrington	1887	2.2266666666666666				
1193	6754268	AN ENGLISH GIRL IN PARIS.	20160127192405_00018	The Academy and literature, 1902-1905	Jul 12, 1902	1902		An English girl in Paris	1902	2.9464435862291154				
1194	8907271	The Writings of John Greenleaf Whittier.	20160127183425_00006	The Athenaeum	Oct 12, 1889	1889	Whittier, John Greenleaf	[The writings of John Greenleaf Whittier in 7 v.]	1888	3.232105562204572				
1195	6194675	Cyrilla, a Tale.	20160128003019_00003	The New quarterly review and digest of current literature, British, American, French, and German	Jul 1853	1853	freifrau von, Tautphœus, Jemima (Montgomery)	Cyrilla. A tale	1853	2.1994698251551044				
1196	3235803	THE LIFE OF SOLOMON.	20160127191338_00018	The Bookman	Feb 1930	1930	Fleg, Edmond	The life of Solomon	1930	2.615003065603924				
1197	8675323	Fenacre Grange.	20160127192200_00007	The Athenaeum	Oct 8, 1870	1870	Cecil, Langford	Fenacre grange, a novel	1870	2.1687777777777777				
1198	5828371	Memoirs of the Life and Writings of the Right Reverend Reginald Heber, D.D., late Lord Bishop of Calcutta.	20160128002159_00007	The Metropolitan magazine,  1833-1840	May 1835	1835	Goldsmith, Oliver	Memoris of the life and writings of Dr. Goldsmith. The vicar of Wakefield. An inquiry into the present state of polite learning	1837	2.4148138209438823				
1199	6780019	Stephen Calinari.	20160127190414_00004	The Academy, 1869-1902, 0269-333X	Oct 5, 1901	1901	Sturgis, Julian	Stephen Calinari	1901	2.7203703703703703				
1200	6748041	The Little Schoolmaster Mark: a Spiritual Romance.	20160127190516_00005	The Academy, 1869-1902, 0269-333X	Dec 29, 1883	1883	Shorthouse, J. H. (Joseph Henry)	The little schoolmaster Mark	1885	2.7457030015797788				
1201	8239907	Campaigns and Cruizes in Venezuela, and New Grenada, &c. Also Tales of Venezuela. 3 vols. 12mo.	20160127191130_00009	The Gentleman's Magazine: and historical chronicle, Jan. 1736-Dec. 1833	Nov 1831	1831	Vowell, Richard Longeville	Campaigns and cruises, in Venezuela and Ned Grenada, and in the Pacific ocean; from 1817-1830: with the narrative of a march from the river Orinoco to San Buenaventura on the coast of Chocò; and sketches of the west coast of South America from the gulf of California to the archipelago of Chilöe. Also, Tales of Venezuela: illustrative of revolutionary men, manners, and incidents	1831	3.117590476190476				
1202	8843788	Ramuntcho.	20160127192715_00011	The Athenaeum	Apr 10, 1897	1897	Loti, Pierre	Ramuntcho	1897	2.203333333333333				
1203	8859856	The Complete Works of Thomas Hood.	20160127192407_00009	The Athenaeum	Dec 22, 1883	1883	Hawthorne, Nathaniel	The complete works of Nathaniel Hawthorne	1883	2.255085150536962				
1204	6852326	Man and Woman.	20160127191130_00009	The Academy and literature,  1914-1916	Apr 3, 1915	1915	Philips, F. C. (Francis Charles)	Man and woman	1912	2.135717472118959				
1205	3214404	THE UNDERSTANDING HEART.	20160127191441_00019	The Bookman	Oct 1926	1926	Kyne, Peter B. (Peter Bernard)	The understanding heart	1926	2.7604644808743166				
1206	3170658	OMAR THE TENTMAKER.	20160127191129_00016	The Bookman	Apr 1899	1899	Dole, Nathan Haskell	Omar, the tentmaker, a romance of old Persia, by Nathan Haskell Dole, illustrated by Frank T. Merrill	1899	2.2299005897653816				
1207	3230412	TWENTY-FOUR HOURS.	20160127190515_00012	The Bookman	Jan 1931	1931	Bromfield, Louis	Twenty-four hours	1930	2.560454545454545				
1208	2479884	DECADENCE.	20160127183526_00007	Fortnightly review, May 1865-June 1934	Apr 1928	1928	Gorky, Maksim	Decadence	1927	2.203333333333333				
1209	4855945	Yaxley and its Neighbourhood.	20160127230351_00004	The Reader,  1863-1867	Feb 4, 1865	1865	Robertson, Anne I	Yaxley and its neighbourhood	1865	3.2042307692307688				
1210	6628599	POSTHUMOUS PAPERS OF GENERAL VON BRANDT.	20160127192510_00019	The Academy, 1869-1902, 0269-333X	Jun 19, 1875	1875	Dickens, Charles	The posthumous papers of the Pickwick Club	1873	2.2453987927565398				
1211	8869060	On Account of Sarah.	20160127191542_00003	The Athenaeum	Aug 19, 1899	1899	Hussey, Eyre	On account of Sarah	1900	2.531335403726708				
1212	3161089	PATIENCE SPARHAWK AND HER TIMES.	20160127190618_00013	The Bookman	Apr 1897	1897	Atherton, Gertrude Franklin Horn	Patience Sparhawk and her times; a novel	1897	2.933134481344813				
1213	2439202	ST. VITUS DAY.	20160127190413_00011	The English review,  1908-1937	Feb 1931	1931	Graham, Stephen	St. Vitus day	1930	2.650238095238095				
1214	8635414	The Recreations of a Country Parson.	20160128005359_00005	Examiner	Jul 19, 1879	1879	Boyd, Andrew Kennedy Hutchison	The recreations of a country parson	1863	2.952948717948718				
1215	9207557	St. Ronan's Well.	20160127192157_00006	The Athenaeum	Feb 25, 1832	1832	Scott, Walter, Sir	St. Ronan's well	1824	2.6516290726817044				
1216	4412720	THE YOUTH OF SHAKSPEARE.	20160127191848_00004	New monthly magazine and humorist, Jan. 1837-Dec. 1852	Mar 1839	1839	Williams, Robert Folkestone	The youth of Shakspeare	1839	2.915714285714285				
1217	9430831	Runnymede and Lincoln Fair: a Story of the Great Charter.	20160127191439_00002	The Athenaeum	Mar 10, 1866	1866	Edgar, John G. (John George)	Runnymede and Lincoln Fair. A story of the Great Charter	1866	3.2483561407146317				
1218	4974879	The Fortunes of the Scattergood Family.	20160127230904_00011	Critic, 1844-1847	Mar 15, 1845	1845	Smith, Albert	The fortunes of the Scattergood family	1845	3.089741019214704				
1219	6181538	Campaigns and Cruises in Venezuela and New Grenada, &c.; and Tales of Venezuela.	20160128002510_00012	Metropolitan : a monthly journal of literature, science and the fine arts, 1831-1832	Nov 1831	1831	Vowell, Richard Longeville	Campaigns and cruises, in Venezuela and Ned Grenada, and in the Pacific ocean; from 1817-1830: with the narrative of a march from the river Orinoco to San Buenaventura on the coast of Chocò; and sketches of the west coast of South America from the gulf of California to the archipelago of Chilöe. Also, Tales of Venezuela: illustrative of revolutionary men, manners, and incidents	1831	3.741123809523809				
1220	4440327	Pericles and Aspasia.	20160127192611_00010	Tait's Edinburgh magazine	Jun 1836	1836	Landor, Walter Savage	Pericles and Aspasia	1836	3.01				
1221	6781746	THE SECRET ROSE.	20160127191130_00009	The Academy, 1869-1902, 0269-333X	Apr 3, 1897	1897	Yeats, W. B. (William Butler)	The secret rose	1897	2.3277865612648223				
1222	6829216	The Poetical Works of William Strode, 1600-1645.	20160127190927_00008	The Academy, 1905-1910	Apr 6, 1907	1907	Drummond, William Henry	The poetical works of William Henry Drummond	1912	2.7061405436573653				
1223	4702248	Tales of the Colonies, by John Howison, author of Sketches of Upper Canada, 2 vols. 12mo.	20160127224227_00003	Monthly magazine, or, British regster, Feb. 1800-June 1836	Jun 1830	1830	Rowcroft, Charles	Tales of the colonies, or, The adventures of an emigrant	1843	2.3016165725047077				
1224	3190647	THE BOOK OF WONDER.	20160127182915_00001	The Bookman	Nov 1912	1912	Dunsany, Edward John Moreton Drax Plunkett, Baron	The book of wonder	1918	2.1496078431372547				
1225	8973357	The Adventures of Dr. Brady.	20160127191335_00001	The Athenaeum	Mar 28, 1868	1868	Russell, William Howard, Sir	The adventures of Doctor Brady	1868	2.224793479193479				
1226	3326344	MORGAN'S YARD.	20160127183730_00010	The Bookman	May 1932	1932	Pryce, Richard	Morgan's yard	1932	2.64025641025641				
1227	8618521	Cross Purposes.	20160128003632_00009	Examiner	Jun 26, 1880	1880	MacDonald, George	Cross purposes	1900	2.269462365591398				
1228	8317355	Recollections of an Excursion to the Monasteries of Alcobaca and Batalha.	20160127191542_00003	The Gentleman's Magazine: and historical review, July 1856-May 1868	Sep 1835	1835	Beckford, William	Recollections of an excursion to the monasteries of Alcobac̜a and Batalha	1835	3.3561904761904757				
1229	3150804	DON ORSINO.	20160127190413_00011	The Bookman	Dec 1892	1892	Crawford, F. Marion (Francis Marion)	Don Orsino	1882	2.3665891472868217				
1230	4700727	Forget me Not; a Christmas, New Year's and Birth-day Present for 1843.	20160127225944_00001	The Monthly Magazine	Nov 1842	1842	Edmond, Amanda M. Corey	Forget me not; a gift for Sabbath school children	1852	2.497123809523809				
1231	8898926	Narrative of a Voyage to Madeira, Ten riffe, and along the Shores of the Mediterranean, including a Visit to Algiers, Egypt, Palestine, Cyprus, and Gre e.	20160127191542_00003	The Athenaeum	Apr 25, 1840	1840	Macdouall, John	Narrative of a voyage to Patagonia and Terra del Fuégo : through the Straits of Magellan, in H.M.S. Adventure and Beagle, in 1826 and 1827	1833	2.554155844155844				
1232	8957579	The Highway to Happiness.	20160127192200_00007	The Athenaeum	Apr 25, 1914	1914	Le Gallienne, Richard	The highway to happiness	1913	2.8265656565656565				
1233	3176433	A LODGE IN THE WILDERNESS.	20160127184845_00001	The Bookman	Feb 1907	1907	Buchan, John	A lodge in the wilderness	1906	2.785641025641026				
1234	3222743	THE CUCKOO CLOCK.	20160127190105_00008	The Bookman	Dec 1931	1931	Molesworth, Mrs	The cuckoo clock	1914	2.2666666666666666				
1235	3174751	MR. JACK HAMLIN'S MEDIATION,	20160127190618_00013	The Bookman	Dec 1899	1899	Harte, Bret	Mr. Jack Hamlin's mediation	1889	3.3127944119002968				
1236	2473689	THE LIFE AND WORKS OF REMBRANDT.1	20160127183526_00007	Fortnightly review, May 1865-June 1934	Feb 1894	1894	Brontë, Charlotte	The life and works of the sisters Brontë	1900	2.153698686437463				
1237	8747037	Wyllard's Weird.	20160127191335_00001	The Athenaeum	Mar 21, 1885	1885	Braddon, M. E. (Mary Elizabeth)	Wyllard's weird	1880	2.4111494252873564				
1238	8941003	SO VERY HUMAN.	20160128003325_00006	Examiner	Oct 21, 1871	1871	Richards, Alfred Bate	So very human	1873	2.4784643179765133				
1239	8714325	The Cossacks: a Tale of the Caucasus in 1852.	20160127192200_00007	The Athenaeum	Aug 24, 1878	1878	Tolstoy, Leo, graf	The Cossacks : a tale of the Caucasus in 1852	1878	2.7498666666666667				
1240	6673501	Critical Miscellanies.	20160127192510_00019	The Academy, 1869-1902, 0269-333X	Oct 13, 1877	1877	Morley, John	Critical miscellanies	1871	2.6880952380952383				
1241	8599232	The Vicar of Wrexhill.	20160128010124_00007	Examiner	Oct 1, 1837	1837	Trollope, Frances Milton	The vicar of Wrexhill	1837	2.833333333333333				
1242	3236631	HIGH SUMMER.	20160127183934_00012	The Bookman	Oct 1931	1931	Church, Richard	High summer	1932	2.170627325890484				
1243	6367543	LIFE OF ROSINA LADY LYTTON.	20160127233243_00005	Time	May 1887	1887	Devey, Louisa	Life of Rosina, lady Lytton, with numerous extracts from her ms. autobiography and other original documents, published in vindication of her memory	1887	2.9723096040663464				
1244	8682099	The Last Earl of Desmond: a Historical Romance of 1599-1603.	20160127192407_00009	The Athenaeum	Dec 2, 1854	1854	Gibson, Charles B. (Charles Bernard)	The last earl of Desmond: a historical romance of 1599-1603	1854	3.4623846209533196				
1245	9318172	Short Stories from the History of England.	20160127183832_00011	The Athenaeum	Aug 8, 1885	1885		Short stories from the lives of remarkable women, being narratives of fact to correct fiction, as related to her children	1861	2.173760043022112				
1246	2453039	THE MOTHER'S RECOMPENSE.	20160127183730_00010	The English review,  1908-1937	Jul 1925	1925	Wharton, Edith	The mother's recompense	1925	3.04025641025641				
1247	3226386	RED LIKKER.	20160127183628_00009	The Bookman	Apr 1930	1930	Cobb, Irvin S. (Irvin Shrewsbury)	Red likker	1929	2.4474316939890706				
1248	8370428	CHARLES READE'S NOVELS.	20160127190311_00003	The Gentleman's magazine	Aug 1882	1882	Reade, Charles	Charles Reade's novels	1896	2.8766501447995503				
1249	6826682	Jacob Elthorne.	20160127190003_00001	The Academy, 1914	Feb 7, 1914	1914	Figgis, Darrell	Jacob Elthorne	1914	2.6468115942028985				
1250	3334103	THE DAY OF SMALL THINGS.	20160127190825_00015	The Bookman	Oct 1930	1930	[Buchan, Anna]	The day of small things	1930	2.8285244430366383				
1251	5290460	The School for Husbands; or, Moliere's Life and Times.	20160127230454_00006	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 10, 1852	1852	Lytton, Rosina Bulwer Lytton, Baroness	The school for husbands; or, Moliere's life and times	1852	3.3996058121133657				
1252	8631521	The Ten Years' Tenant and other Stories.	20160128002916_00002	Examiner	Feb 26, 1881	1881	Besant, Walter, Sir	The ten years' tenant, and other stories	1881	2.995763909376675				
1253	8993258	A Princess of Arcady.	20160127192407_00009	The Athenaeum	Jan 26, 1901	1901	Henry, Arthur	A princess of Arcady	1900	2.5770879922216823				
1254	3246223	WORLD CHAMPIONS.	20160127190515_00012	The Bookman	Nov 1931	1931	Morand, Paul	World champions	1931	2.6476436781609194				
1255	8898089	The Adventures of M. d'Haricot.	20160127191439_00002	The Athenaeum	Nov 1, 1902	1902	Clouston, J. Storer (Joseph Storer)	Adventures of M. d'Haricot	1902	2.4810341736694683				
1256	4843227	The Complete Works of William Shakespeare.	20160127230149_00002	The Reader,  1863-1867	Apr 23, 1864	1864	Thackeray, William Makepeace	The complete works of William Makepeace Thackeray, with illustrations by the author, and with introductory notes setting forth the history of the several works in twenty-two volumes	1889	2.4071503639077383				
1257	6859469	The Praying Girl.	20160127191545_00013	The Academy and literature, 1910-1914	Mar 1, 1913	1913	Cutting, Ceres	The praying girl	1912	2.553460207612457				
1258	8568133	The Poetical Works of John Milton: with a Life of the Author; Preliminary Dissertation on each Poem; Notes Critical and Explanatory; an Index to the Subjects of Paradise Lost; and a Verbal Index to all the Poems.	20160128010225_00012	Examiner	May 6, 1865	1865	Moore, Thomas	The poetical works of Thomas Moore	1854	2.1369291005291005				
1259	9437462	Nina Balatka: the Story of a Maiden of Prague.	20160127192200_00007	The Athenaeum	Mar 2, 1867	1867	Trollope, Anthony	Nina Balatka; the story of a maiden of Prague	1867	2.8171783629368536				
1260	3177921	SUNNINGWELL.	20160127191129_00016	The Bookman	Jan 1900	1900	Warre Cornish, Francis	Sunningwell	1900	2.283333333333333				
1261	3205754	BOY OF MY HEART.	20160127185249_00003	The Bookman	Jul 1916	1916		Boy of my heart	1916	2.5719603479178925				
1262	8682996	Eben Erskine; or, the Traveller.	20160127191439_00002	The Athenaeum	Jun 15, 1833	1833	Galt, John	Eben Erskine; or, The traveller	1833	3.298095238095238				
1263	4977840	The Discipline of Life.	20160127230149_00002	Critic of books, society, pictures, music and decorative art, 1848-1849	Sep 1, 1848	1848	Ponsonby, Emily	The discipline of life	1848	2.7916778523489936				
1264	5234798	Lays and Legends of various Nations, &c.	20160127231211_00014	The Literary gazette : A weekly journal of literature, science, and the fine arts	Aug 16, 1834	1834	Thoms, William John	Lays and legends of various nations: illustrative of their traditions, popular literature, manners, customs, and superstitions	1834	3.0804081632653064				
1265	6860590	The Works of Francis Beaumont and John Fletcher.	20160127183832_00011	The Academy and literature, 1910-1914	Dec 28, 1912	1912	Parkman, Francis	The works of Francis Parkman	1922	2.1144623459475134				
1266	3206650	THE AUTOBIOGRAPHY OF AN INDIAN PRINCESS.	20160127191129_00016	The Bookman	Dec 1921	1921	Maharani of Cooch Behar, Sunity Devee	The autobiography of an Indian princess	1921	2.890551518087855				
1267	4214556	THE WEAKER VESSEL.	20160127190722_00007	The Universal review	Oct 1888	1888	Murray, David Christie	The weaker vessel	1887	2.756666666666667				
1268	5012941	Transformation; or, the Romance of Monte Beni.	20160127231108_00013	The Critic	Mar 10, 1860	1860	Hawthorne, Nathaniel	Transformation : or, The romance of Monte Beni	1861	2.822956503198294				
1269	5231348	Memoirs of the Life of Sir Samuel Romilly, Written by Himself; with a Selection from his Correspondence.	20160127231211_00014	The Literary gazette : A weekly journal of literature, science, and the fine arts	Apr 25, 1840	1840	Lockhart, J. G. (John Gibson)	Memoirs of the life of Sir Walter Scott, bart	1844	2.653591926000149				
1270	6756032	GOSTA BERLING'S SAGA.	20160127190311_00003	The Academy, 1869-1902, 0269-333X	Dec 17, 1898	1898	Lagerlöf, Selma	Gösta Berling's saga	1918	2.148464912280702				
1271	5028045	SKETCHES FROM LIFE.	20160127230250_00003	Leader and Saturday analyst, Jan. 7-June 30, 1860	Feb 15, 1851	1851	Martineau, Harriet	Sketches from life	1856	2.4891427207279437				
1272	6711116	Life of Rosina, Lady Lytton: a Vindication.	20160127191949_00014	The Academy, 1869-1902, 0269-333X	May 21, 1887	1887	Devey, Louisa	Life of Rosina, lady Lytton, with numerous extracts from her ms. autobiography and other original documents, published in vindication of her memory	1887	3.0316619850187267				
