docid	Dominant_Topic	author	orig_title	Topic_Perc_Contrib	date
mdp.39015020710847	31	john o'hara	Elizabeth Appleton : a novel	0.0481	1963
inu.30000113283562	75	doreen tovey	Cats in the belfry	0.0754	1957
mdp.39015008639448	12	gregory gordon eklund benford	If the stars are gods	0.1149	1977
uc1.32106017917151	41	sue grafton	"""B"" is for burglar"	0.126	1985
mdp.39015037305516	76	jennifer egan	Emerald city : stories	0.0854	1996
pst.000032768930	66	belva plain	Legacy of silence	0.0737	1998
uc1.32106016776707	24	ha jin	Waiting	0.063	1999
inu.32000007012554	68	anna bird stewart	Young Miss Burney	0.0384	1947
mdp.39015078805390	64	tom rob smith	The secret speech	0.0899	2009
mdp.39015008831896	48	alice adams	Listening to Billie	0.0982	1978
uc1.b4495382	68	jonathan levi	A guide for the perplexed : a novel	0.0817	1992
mdp.39015005456374	79	bruce lancaster	Roll, Shenandoah	0.0779	1956
mdp.39015064704086	79	alan furst	The foreign correspondent : a novel	0.1262	2006
mdp.39015032708235	21	joseph heller	Closing time : a novel	0.0712	1994
mdp.39015063223633	24	terrence cheng	Sons of heaven : a novel	0.08199999999999999	2002
uc1.b3264473	30	john rechy	Rushes : a novel	0.1988	1979
mdp.39015059554959	6	damon galgut	The quarry	0.1167	2004
uc1.32106002183678	30	sonia pilcer	Teen angel	0.0737	1978
mdp.39015059159189	75	karen marie moning	The immortal highlander	0.1031	2004
wu.89070951728	79	william woods	The edge of darkness	0.0698	1942
mdp.39015024856877	12	janet morris	Earth dreams	0.1653	1982
mdp.39015004933373	79	michael selzer	Deliverance day : the last hours at Dachau	0.1215	1978
mdp.39076002944333	24	barry unsworth	The rage of the vulture	0.10099999999999999	1982
mdp.39015067663727	6	linda fairstein	Bad blood	0.1143	2007
pst.000053892157	12	robert silverberg	Star of Gypsies	0.2081	1986
uc1.b4446297	20	marilyn harris	Warrick	0.1543	1985
mdp.39015040740063	2	diane johnson	Le divorce	0.0531	1997
mdp.39015029943076	70	shelley fraser mickle	Replacing dad : a novel	0.083	1993
uc1.$b663201	24	magda szabo	Night of the pig-killing	0.0958	1966
mdp.39015066680722	48	andre langevin	Dust over the city	0.0667	1955
uc1.32106018279247	30	"hitomi kanehara
david james karashima"	Snakes and earrings	0.0681	2005
uc1.$b472712	75	felix salten	Jibby the Cat	0.0761	1945
mdp.39015000057185	24	yuan tsung chen	The dragon's village	0.1516	1980
pst.000033370859	31	jack finney	Forgotten news :  the crime of the century and other lost stories	0.0818	1983
pst.000021539060	20	irwin shaw	Acceptable losses : a novel	0.073	1983
inu.30000036967754	75	"roger zelazny
robert sheckley"	If at Faust you don't succeed	0.1452	1993
mdp.39015004265453	12	gregory benford	Against infinity	0.1864	1983
mdp.39015010442302	24	milovan djilas	The stone and the violets	0.0885	1972
mdp.39015053392802	75	belle yang	Baba : a return to China upon my father's shoulders	0.1333	1994
uc1.b4095509	38	marjorie mcintyre	The River Witch	0.0737	1955
mdp.39015062957116	31	commander edward ellsberg	Men under the sea	0.1321	1939
mdp.49015002788801	38	jean plaidy	The Spanish bridegroom	0.0547	1971
mdp.39015008008750	24	victor serge	Conquered city	0.1371	1947
pst.000059012542	13	james alexander thom	Follow the river	0.0884	1981
coo.31924066858949	63	francine prose	Household saints	0.0931	1981
mdp.39015041721260	2	"saxton freymann
saxton freymann"	Food for thought : eighteen talks on the training of the heart	0.0729	1961
inu.30000092762297	24	shashi tharoor	Riot	0.0743	2001
mdp.39015030855673	31	ralph bates	Rainbow fish	0.0654	1937
mdp.39015002231705	43	"joseph wambaugh
joseph wambaugh"	The onion field	0.054000000000000006	1973
mdp.39015034416266	6	phillip margolin	After dark	0.2674	1995
mdp.39015011300863	24	richard bulliet	The tomb of the twelfth imam	0.1064	1979
mdp.39015066296073	31	hortense calisher	On keeping women	0.0431	1977
mdp.39015049972378	64	robert wilson	A small death in Lisbon	0.077	1999
mdp.39015002233024	79	arthur campbell	Jungle green	0.1516	1953
mdp.39015073894191	75	lydia millet	How the dead dream : a novel	0.0577	2008
uc1.$b182896	2	hillel bernstein	Choose a bright morning	0.0749	1936
pst.000024652063	64	jane langton	The Dante game	0.1034	1991
uc1.32106017346575	76	judith greber	As good as it gets	0.0931	1992
uc1.b4451885	20	susan monsky	Midnight suppers	0.0994	1983
mdp.39015022466539	38	rupert hughes	Love song	0.0398	1934
mdp.39015062065209	14	justin cronin	Mary and O'Neil	0.0316	2001
inu.30000077651770	38	cathy kelly	Someone like you	0.0997	2000
uc1.$b244728	38	norah lofts	Jassy	0.1415	1945
mdp.39015003929620	38	philip gibbs	Through the storm	0.0887	1946
mdp.39015058091300	2	"alexander mccall smith
iain mcintosh"	Portuguese irregular verbs	0.07400000000000001	2003
inu.39000003244717	41	raymond chandler	The long good-bye	0.0383	1953
uc1.32106008655927	13	gary jennings	Aztec	0.1015	1980
uc1.$b56991	14	marie mccall	The evening wolves, a novel	0.0642	1949
mdp.39015058243489	79	"yasmina khadra
john cullen"	The swallows of Kabul	0.0692	2002
uc1.b4095560	13	zane grey	Western union	0.0425	1939
uc1.b3435503	31	brian callison	A flock of ships	0.1281	1970
inu.30000036908808	6	ivan klíma	Judge on trial	0.1124	1991
mdp.39015053525716	31	robert harris	Enigma	0.0734	1995
mdp.39015014611399	70	frederick busch	Absent friends	0.1024	1989
mdp.39015000646748	30	paul goodman	Making do	0.0665	1963
mdp.39015024921374	66	arturo islas	Migrant souls	0.115	1990
mdp.39015002172297	41	dorothy l. sayers	Gaudy night	0.0894	1936
mdp.39015066059570	78	ann petry	Miss Muriel and other stories	0.0794	1971
uc1.b4951568	6	robert traver	People versus Kirk	0.2167	1981
mdp.39015041008692	43	tami hoag	A thin dark line	0.0956	1997
pst.000022799944	13	morgan llywelyn	Lion of Ireland	0.0751	1979
mdp.39015010423526	78	william melvin kelley	A different drummer	0.0803	1962
uc1.$b115342	68	jay williams	The Roman moon mystery	0.0635	1948
pst.000004462170	64	christopher hyde	The wave : a novel	0.1447	1979
uc1.$b100738	64	paul gallico	Too many ghosts	0.0607	1959
mdp.39015047713311	48	jervey tervalon	Dead above ground	0.1116	2000
mdp.39015063547270	43	freeman wills crofts	Mystery in the English channel	0.1917	1931
mdp.39015050498339	70	silas house	Clay's quilt : a novel	0.0692	2001
mdp.39015032932041	41	jonathan strong	An untold tale	0.0538	1993
uc1.b4355352	70	meredith sue willis	A space apart	0.0702	1979
mdp.49015002590363	31	george stone	Blizzard : a novel	0.1091	1977
mdp.39015013450526	12	hank searls	Sounding	0.1206	1982
mdp.39015028747213	14	he bates	The purple plain	0.1138	1947
inu.32000009125073	75	seumas macmanus	The well o' the world's end, and other folk tales	0.1147	1939
mdp.39015069199894	43	timothy hallinan	The bone polisher	0.1092	1995
mdp.49015000722448	70	john neufeld	Edgar Allan	0.0912	1968
uc1.$b100759	13	john and margaret harris	Chant of the hawk	0.1614	1959
mdp.39015003699496	2	bamber gascoigne	The heyday	0.1145	1973
uc1.32106002252325	75	isak dinesen	Winter's tales, [by] Isak Dinesen	0.1054	1942
mdp.39015037422766	70	cordelia strube	Milton's elements	0.0677	1995
pst.000045058226	78	eugenia price	Lighthouse :  a novel	0.0645	1971
mdp.39015012268556	2	eric linklater	The merry muse	0.0816	1959
mdp.39015011618355	14	john a williams	The Junior Bachelor Society	0.0527	1976
umn.31951002093534r	41	craig rice	Home sweet homicide	0.0949	1944
uc1.b3810942	13	stuart cloete	The mask	0.1224	1957
uc1.32106018534807	38	salley vickers	The other side of you	0.105	2006
mdp.39015073632369	41	sean costello	Here after	0.0852	2008
osu.32435062746763	41	walter ericson	Fallen angel	0.1236	1952
inu.30000115887196	48	gwendolen gross	The other mother : a novel	0.1224	2007
uc1.$b56577	14	margaret flint	October fires	0.0876	1941
mdp.49015001003731	76	alan sillitoe	The widower's son	0.0966	1976
mdp.39015018994171	13	elizabeth marshall thomas	The animal wife	0.1076	1990
uc1.$b87307	13	august derleth	Wind over Wisconsin	0.1014	1938
uc1.b3152469	24	james aldridge	Heroes of the Empty View	0.0679	1954
uc1.b4382651	31	john hersey	Blues	0.1592	1987
mdp.39015050559536	31	john hopkins	The flight of the Pelican	0.0769	1983
mdp.39015030743416	38	constance heaven	The Astrov inheritance	0.0623	1973
mdp.39015034656440	13	colin m turnbull	The mountain people	0.1422	1972
mdp.39015045626838	13	greg sarris	Watermelon nights : a novel	0.11699999999999999	1998
mdp.39015029109421	70	elizabeth berg	Durable goods	0.0914	1993
mdp.39015053635804	30	raymond queneau	We always treat women too well : a novel	0.0865	1976
mdp.39015047711026	6	david adams richards	The bay of love and sorrows	0.0654	1998
mdp.39015029244442	12	diana wynne jones	A sudden wild magic	0.0865	1992
uc1.32106015381764	12	michael swanwick	Stations of the tide	0.1868	1991
inu.39000000138169	31	alistair maclean	The lonely sea : collected short stories	0.1207	1985
mdp.39015008903364	2	james wilcox	Modern Baptists	0.0611	1983
mdp.39015062627040	6	scott turow	Ordinary heroes	0.1046	2005
mdp.39015055119468	63	shusako endo	Volcano	0.1901	1978
umn.31951002014636q	14	donald barr chidsey	Panama passage, a novel	0.051	1946
mdp.39015046475888	43	tami hoag	Ashes to ashes	0.1554	1999
pst.000032564839	43	lois duncan	I know what you did last summer	0.0646	1973
mdp.39015061148626	70	david haynes	The full Matilda : a novel	0.066	2004
mdp.39015048734829	48	martin dibner	A god for tomorrow	0.054000000000000006	1961
uc1.b3461956	48	cyrus colter	The rivers of Eros	0.0872	1972
mdp.39015057658984	70	laurie fox	The lost girls : a novel	0.0981	2004
uc1.$b85995	24	patrick bair	Faster! Faster! A novel	0.0701	1950
uc1.32106008179274	38	richard russo	Mohawk	0.0859	1986
mdp.39015060886655	43	jon courtenay grimwood	Pashazade : the first arabesk	0.106	2001
uc1.32106017157097	68	jane stevenson	The shadow king	0.0839	2002
uc1.32106005055469	79	robert c. plumb	The better angels	0.113	1979
uc1.$b87101	24	allan chase	The five arrows	0.0504	1944
mdp.39015031239760	43	william harrison	Savannah Blue	0.1006	1981
inu.30000086240847	31	christine kling	Surface tension	0.1143	2002
mdp.39015057026612	63	keith scribner	Miracle girl	0.0872	2003
mdp.39015069302399	78	colin channer	The girl with the golden shoes : a novella	0.0611	2007
mdp.39015005904068	2	nora ephron	Heartburn	0.1382	1983
mdp.39015053131416	78	roderick thorp	Dionysus	0.0551	1969
mdp.39015031291910	14	laurens van der post	The face beside the fire, a novel	0.0622	1953
mdp.49015000892225	64	dorothy gilman	Mrs. Pollifax and the whirling dervish	0.0993	1990
mdp.39015058010805	78	amiri baraka	The system of Dante's Hell	0.1088	1965
mdp.39015046831312	66	sylvia ashton warner	Greenstone	0.0632	1966
mdp.39015029122366	70	spalding gray	Impossible vacation	0.0607	1992
mdp.39015062113934	66	heinrich boll	Billiards at half past nine	0.0748	1961
uc1.$b115439	79	colin mcdougall	Execution	0.1206	1958
mdp.39015025942999	79	pierre boulle	The bridge over the River Kwai	0.0698	1957
mdp.39015030172913	24	jurek becker	Sleepless days	0.1226	1979
uc1.$b63724	66	darby st john	The Westgate mystery	0.0465	1941
mdp.39015020858232	66	clyde edgerton	In memory of Junior : a novel	0.0853	1992
mdp.39015050694952	70	maeve brennan	The visitor	0.1193	2000
uc1.32106016780311	21	haruki murakami	Hard-boiled wonderland and the end of the world : a novel	0.139	1991
mdp.39015064061834	30	rick demarinis	The burning women of Far Cry : a novel	0.0635	1986
uc1.b3472726	66	shena mackay	A bowl of cherries : a novel	0.0708	1984
uc1.32106006726316	12	jack vance	Cugel's saga	0.1133	1983
uc1.b3347141	24	lin yutang	The flight of the innocents	0.0557	1964
uc1.b4362254	24	wlodzimierz odojewski	No island of salvation	0.0552	1965
uc1.b4450892	30	jack flynn	Naked hearts : a novel	0.1913	1987
uc1.$b57095	14	james benson nablo	The long November	0.0685	1946
mdp.39015031771275	24	ursula k. le guin	Four ways to forgiveness	0.0984	1995
mdp.39015000678261	79	lester atwell	Private	0.2163	1958
mdp.39015018451529	24	ding ling	I myself am a woman : selected writings of Ding Ling	0.1097	1986
uc1.b3456555	14	richard m elman	Lilo's diary	0.0682	1968
osu.32435018425025	76	charles mergendahl	The next best thing	0.0433	1960
mdp.39015057935176	21	martin caidin	The god machine; a novel	0.21899999999999997	1968
mdp.39015066901128	68	colleen mccullough	Antony and Cleopatra	0.1885	2007
uc1.b3435099	78	john oliver killens	'Sippi	0.0791	1967
mdp.39015024947775	78	j. california cooper	Family : a novel	0.1366	1991
uc1.b3727439	24	robert wilder	Plough the sea	0.0701	1961
mdp.39015066580104	63	michel de saint pierre	The new artistocrats	0.1045	1962
uc1.$b245286	63	mary lavin	A single lady, & other stories	0.3929	1951
uc1.b4582846	48	jeannie sakol	Gumdrop, gumdrop, let down your hair	0.0953	1969
uc1.b4362879	31	lt nicholas monsarrat	H. M. corvette	0.1439	1942
mdp.39015058019038	14	james agee	The morning watch	0.081	1951
mdp.39015028485970	31	william price fox	Lunatic wind : surviving the storm of the century	0.1047	1992
uc1.$b101678	41	hildegarde dolson	A growing wonder	0.0716	1957
mdp.39015050312779	38	faye kellerman	The quality of mercy	0.0624	1989
mdp.39015014538162	76	carol clewlow	A woman's guide to adultery	0.133	1989
mdp.39015020686518	31	george lamming	Of age and innocence	0.0612	1958
mdp.39015055087343	68	christopher harris	Memoirs of a Byzantine eunuch	0.1167	2002
mdp.39076002365679	75	lee priestley	A teacher for Tibby	0.0598	1960
mdp.39015031306023	13	jesse stuart	Clearing in the sky, & other stories	0.0541	1950
mdp.39015060113803	70	monique roffey	August frost	0.0707	2002
mdp.39015059975857	13	margaret elphinstone	Voyageurs	0.0872	2003
uc1.$b105482	79	harold sinclair	The horse soldiers	0.1067	1956
uc1.32106006790056	30	dorothy bryant	A day in San Francisco : a novel	0.0691	1982
mdp.39015051312307	79	sarah bird	The Yokota Officers Club : a novel	0.0743	2001
inu.30000114180932	12	joseph green	Conscience interplanetary	0.0678	1973
mdp.39015053122423	64	nicholas monsarrat	Smith and Jones	0.0533	1963
mdp.39015031312179	63	richard seltzer	The name of hero : a novel	0.1276	1981
mdp.39015056228938	30	kathy acker	Portrait of an eye : three novels	0.1396	1992
mdp.39015074224778	41	peter lovesey	The headhunters	0.0878	2008
uc1.32106014161738	30	rob swigart	A.K.A./a cosmic fable	0.1008	1978
uc1.32106011414155	43	georges simenon	Maigret loses his temper	0.0816	1967
mdp.39015080879755	68	norah lofts	The town house	0.0954	1959
mdp.39015032387345	41	corinne holt sawyer	The J. Alfred Prufrock murders	0.0896	1988
uc1.b4098265	41	elizabeth gale	Katrina von Ost and the silver rose	0.0404	1934
mdp.39015059968068	12	nick sagan	Idlewild	0.0809	2003
mdp.39015029970137	13	william t. vollmann	Fathers and crows	0.1761	1992
mdp.39015055916392	68	barry unsworth	The songs of the kings	0.1048	2002
mdp.39015049742599	24	rene hardy	The sword of God	0.0785	1954
mdp.39015061322429	41	lucha corpi	Crimson moon : a Brown Angel mystery	0.0749	2004
mdp.39015038148048	43	stephen king	Desperation	0.0695	1996
mdp.39015058727051	2	lois benjamin gould	Such good friends	0.0552	1970
inu.30000110552852	41	anne zouroudi	The messenger of Athens	0.0644	2007
uc1.$b102700	31	edmund gilligan	Voyage of the Golden Hind	0.1254	1945
pst.000021689758	12	clifford d simak	Highway of eternity	0.1697	1986
mdp.39015056939922	48	marilyn harris	The women of Eden	0.0723	1980
uc1.b3727158	31	elizabeth ogilvie	My world is an island	0.0847	1951
mdp.39015020751452	2	p g wodehouse	A few quick ones	0.1129	1959
mdp.39015018978778	68	antonio benitez rojo	Sea of lentils	0.1143	1990
mdp.39015034897390	30	barry gifford	Baby cat-face : a novel	0.064	1995
mdp.39015056730826	41	s s van dine	The dragon murder case, a Philo Vance story	0.0587	1933
mdp.39015030708716	12	andre norton	Star born	0.106	1957
uc1.b3687389	13	howard fast	The last frontier	0.0781	1942
mdp.39015003636316	78	gayl jones	Corregidora	0.1223	1975
mdp.39015010220070	64	compton mackenzie	Water on the brain	0.0664	1933
mdp.39015019813883	76	francesca duranti	Happy ending : a novel	0.0576	1991
mdp.39015073890629	41	nicci french	Losing you	0.1336	2006
uc1.$b236203	64	mazo de la roche	Morning at Jalna	0.0706	1960
mdp.39015057650544	63	henry grunwald	A saint, more or less : a novel	0.1213	2004
uc1.32106016251792	12	philip k. dick	Time out of joint	0.092	1965
mdp.39015003940486	41	thomas gifford	Hollywood gothic	0.0663	1979
uc1.32106018531407	48	kuwana haulsey	The red moon : a novel	0.0685	2001
mdp.39015024828074	68	rowland barber	The night they raided Minsky's: a fanciful expedition to the lost Atlantis of show business	0.0429	1960
inu.32000006708491	79	douglas reeman	His Majesty's U-boat	0.0969	1973
mdp.39015054251098	70	tessa hadley	Accidents in the home	0.0614	2002
uc1.$b86024	68	burke boyce	Cloak of folly : a novel	0.1106	1949
uc1.b3470470	31	martin dibner	The admiral: a novel	0.1358	1968
uc1.$b805582	64	daniel stern	The rose rabbi	0.0535	1971
mdp.39015050244964	2	sue townsend	Adrian Mole : the cappuccino years	0.0781	1999
mdp.39015056824900	64	heidi julavits	The effect of living backwards	0.1115	2003
mdp.39015027558504	79	robb white	Surrender	0.0767	1966
pst.000029700073	78	richard wright	Uncle Tom's children	0.0987	1938
mdp.49015000563602	6	john peale bishop	Act of darkness	0.0764	1935
uc1.$b785412	64	jon cleary	The golden sabre	0.0574	1981
mdp.39015002718123	75	jane roberts	The further education of Oversoul Seven	0.076	1979
mdp.39015066864789	43	"elfriede jelinek
martin chalmers"	Greed	0.0958	2006
uc1.32106006624362	68	john barth	The Sot-weed factor	0.0664	1960
mdp.39015059216013	31	"clive cussler
dirk cussler"	Black wind	0.1614	2004
pst.000051408930	41	barbara vine	The chimney sweeper's boy : a novel	0.1167	1998
mdp.39015063245347	78	denise nicholas	Freshwater road	0.1621	2005
uc1.b3346965	13	harold sinclair	The cavalryman	0.1547	1958
pst.000022747082	6	reginald hill	Recalled to life	0.1506	1993
